essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
1325_9000095	complain against a hotel - ID: 1325_020400-2	"Residence del Lago
Via Daguerre 50
65408 Lugano
Maria Rossi
Strada Maggiore 13
12345 Città X
11 maggio 2010
Egregi signori,
ho letto l'annuncio di Vostro ""Residence del Lago"" nel Telegiornale e poi ho passato due settimane terribile dal 13 luglio al 27 luglio a Città Y. Molte delle informazioni scritti nella pubblicità erano inesatte. Il vostro residence non era ""di recente costruzione"" ma vecchio, l'aria condizionata di che ho avuto bisogno non ha funzionato e l'animazione c'era solo una sera la settimana. Spero che vede che questa pubblicità non mostra la realtà. Ma questo non è tutto. Non ho anche avuto la possibilità di fare dello sport a causa della riparazione dei campi da tennis e la sovraffolazione della piscina.
Adesso Vi prego di riflettere in che modo dovete migliorare la Vostra programma nel ""Residence del Lago"" o di corretare la pubblicità che poi tutti possono vedere la realtà. Inoltre Vi prego di ridarmi i soldi o almeno un parte di soldi.
Sarebbero contento di una Vostra risposta così veloce che possibile.
Maria Rossi"	3	19	B2	B1	female	B1	German	C1	B1	B1	Italian	B1	B2
1325_9000685	inform oneself about an aid project - ID: 1325_030300-1	"Città X, 14 maggio 2011
Maria Rossi
Strada Maggiore 54/30
12345 Città X 
                                                                                          Solidarietà Viva
                                                                                          Viale Bruzzi 117 
                                                                                          21023 Milano 
Gentili Signori,
in riferimento all'annuncio apparso in un giornale vorrei proporre la mia disponibilità per aiutare l'attivita della Vostra Società. Sono una ragazza aggettivo di nazionalità X  di 26 anni, laureata in filosofia teoretica preso l'università ""Università X a Città X. Durante i miei studi universitari ho partecipato al programma Socrates-Erasmus studiando per il periodo di cinque mesi a Città Y. Così ho potuto migliorare la mia conoscenza di lingua italiana che avevo già studiato precedentemente in Paese X. Perciò sono in grado di lavorare in Italia. Dopo la laurea ho fatto il Servizio Volontario Europeo lavorando per il periodo di nove mesi presso il Comune di Città Z dove ho avuto la possibilità di sviluppare di più la mia capacità di usare la lingua italiana. Mi interessano i problemi legati all'ambiente e allo sviluppo dei paesi in Africa oppure Asia. Sono di carattere socievole, mi piace lavorare con le persone e vivere le nuove esperienze. 
Visto che sono disponibile durante tutto il mese di luglio vorrei aiutarvi in un progetto da Voi organizzato. 
Ringraziando per la Vostra cortese attenzione Vi porgo i miei più distinti saluti.
Maria Rossi"	3	26	B2	B2	female	B2	Polish	C1	B1	B2	Italian	C1	B2
1395_0000587	inform friends about language course - ID: 1395_010300	"Città X, il 12.01.10 
Cari Paolo e Marco, 
Sono a Città X; una settimana fa per seguire, un corso d'italiano. é credimo non é facile, di imparar italiano. 
quando non c'e lezione, faccio un giro nel centro di Città X.ci sono tante belle cose da vedere. 
Vi abracio               Maria"	1	48	A2	A1	female	A1	French	A1	A1	A1	Italian	A1	A1
1385_0000130	reschedule an appointment - ID: 1385_020100	"Ciao Daniele
Come stai? È una settimana orribile. In ufficio c'è molto lavoro e giovedi pomeriggio non posso incontrati, perque mio capo ha organizzato una riunione.
Andiamo a cena insieme il sabato sera prossimo? Ti piace un ristorante tailandese? Prego, scrivi presto
Molti cari saluti
Michele Rossi"	2	44	A1	A2	male	B1	German	B1	A2	B1	Italian	B1	A2
1325_9000322	inform oneself about an aid project - ID: 1325_010300-1	"Maria Rossi
Strada Maggiore
12345 Città X
Solidarietà Viva                                                                               18 giugno 2011
Viale Bruzzi 117
21023 Milano
Oggetto: Il Vostro campo d'estate
Spettabile Solidarietà Viva
in riferimento al vostro annuncio apparso nel giornale ""Nature One"" il 10 giugno 2011 mi interesse al lavoro che offrite perché sono del parere che la natura sia una cosa importantissima a fare attenzione a. Io trovo benissimo che il denaro guadagnato sia usato per finanziare progetti di sviluppo in paesi come l'Africa, l'Asia o l'America latina. Per questi motivi vorrei fare domanda per il vostro campo. Vorrei presentarmi in breve e darVi alcuni informazioni sulla mia persona. 
Ho 40 anni, sono nubile, senza figli e abito vicino a Città X. Lavoro come impiegata commerciale presso una dittà che produce vetro speciale.
Per quanto riguarda il periodo del lavoro sarei libera dal 1 luglio al 1 agosto. 
Vi sarei gradita se poteste inviarmi qualche ulteriore informazione su i Vostri progetti.  
Nell'augurarmi se prendiate in considerazione il mio aiuto Vi porgo i miei più distinti saluti.
Vi sarei anche"	3	40	B2	B2	female	B2	German	C1	B1	B1	Italian	B2	B2
1325_9000321	help someone who has problems with chats - ID: 1325_010300-2	"Caro Giorgio,
Posso dirti è molto difficile per dare una soluzione su questo problema. Vorrei raccontarti una piccola storia che mi è successa alcuni mesi fa. Ero iscritto con i miei dati su facebook. Al' inizio era un'esperienza molto bella perché ho ricevuto tanti messaggini e notizie e ho incontrato anche vecchi amici dallo studio. Dopo due mesi non mi piaciuta perché quasi ogni giorno  riceva una richiesta per fare amicizia. Naturalmente erano gente di sopratutto. Se avessi saputo come questa portale sviluperà non avrei mai scelto questa possibilità per contattare i miei amici. Ho finito questo brutto sogno con un ""piccolo click"" su facebook. Ho cancellato il mio account e adesso io spedisco solo  alcune notizie con mio cellulare.
Se fossi in te non avrei cancellato tutti i contatti nel cellulare. Una possibilità di cambiare il tuo problema potrebbe essere di contattare una spezzialista per il tuo cellulare. Così potrebbe fare un update con una software per raggiungere un ""restart"" o meglio ""reload"" dei contatti.  Se questa idea non è possibile di realizzare puoi anche cambiare il tuo numero del telefonino così finisce tutto. 
Per trovare nuovi amici sarebbe anche una bell idea di participare in una palestra per fare lo sport. 
Ti auguro buona fortuna! In bocca al lupo.
Saluti!
Maria"	3	41	B2	B2	female	B2	German	C1	B1	B2	Italian	B2	B2
1365_0100012	answer to an wedding invitation - ID: 1365_020300	"Rossi Michele
Strada Maggiore, 33
Città X
Città X, il 15 agosto 2009
Cari Stefano e Beatrice.
Congratulazioni per il vostro matrimonio e vi ringrazio per il vostro invito. 
Vendrei con la mia ragazza, Maria e arriverei il 20 novembre verso le 16 ore a Napoli con la mia macchina.
Vi telefonerei sta settimana per sapere se ci sono alberghi vicino al ristorante per prenotare una camera e anche che cosa posso vi regalare. 
Tanti Baci
Michele"	3	54	B1	A2	male	B1	French	C1	B1	B1	Italian	B1	B1
1365_0100213	answer to an wedding invitation - ID: 1365_020300	"Città X, 18/06/2011 
Cara Beatrice, 
Caro Stefano, 
Che sorpresa! Mi fa piacere che voi festeggiate il vostro matrimonio.
Vi auguro di tutto il mio cuore buona fortuna e per il futuro vi auguro una vita insieme piena di gioia. Vi ringrazio dell'invito. Vengo volentieri. 
Fatemi sapere che posso regalarvi, per favore. 
Magari qualcosa per le vacanze o per la casa? 
Non vedo l'ora di vedervi. 
                                                           Baci 
                                                             Maria"	3	39	B1	A2	female	B1	German	C1	B1	B1	Italian	B1	B1
1365_0100251	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Caro Francesco, 
mi ho fatto molto piacere ricevere la tua lettera. Più o meno sei mesi fa abbiamo avuto l'ultimo contato e fra tempo è sucesso molto nella mia vita. -symbol-. Ho trovato un lavoro a una dita a Città X e sono molto contento. Lavoro da sette settimane a un'agenzia di viaggio. Mi hai chiesto darti un consiglio se è meglio comminciare a lavorare o oppure iscrivere all'Università. Secondo me è adesso meglio che tu comminci  fare qualcosa pratica perché hai fatto alla scuola molte cose teoretiche. 
A Città X un grande Hotel ha aperto e ci sono delle possibilità trovare un lavoro qui. Il ""Park Hotel"" è un Hotel di una catena dell'Hotel distribuito da tutte le parte dell'Europa. 
Ci sono le opzioni che ti sviluppi a un directore finalmente. Forse è un buon consiglio! Io in fra tempo come ho indicato all'inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo. Sono securo che troverò una idea giusta per le mie prossime vacanze. 
Altrimenti ho sempre saputo che tu fa la maturità linguistica con ottimo risultato. Congratulazione! 
In attesa alla tua presto risposto, 
cari saluti 
        Michele"	3	48	B1	B1	male	B1	German	B2	B1	B1	Italian	B2	B1
1385_0001194	reschedule an appointment - ID: 1385_020100	"Caro Daniele, 
come stai? È una settimana orribile. In ufficio c'è molto lavoro e giovedì pomeriggio non posso venire, perchè il mio capo ha organizzato una riunione. Puoi sabato sera alle sette? Possiamo andare in un ristorante tailandese.  
Aspetto la tua risposta!
Un abbraccio e a presto!
 Maria"	2	33	A1	A2	female	A2	Spanish	B1	A2	A2	Italian	A2	A2
1325_1001014	inform oneself about an aid project - ID: 1325_030300-1	"13 agosto 2011
Gentile Solidarietá Viva,
avendo letto con piacere il suo annuncio, ho deciso di partecipare ad un corso da suo organizzato.
Prima, vorrei presentarmi: Mi chiamo Maria Rossi e ho 19 anni. Sono studentessa universitaria di ""Turismo"" dall'Università di Città X, Ungheria. Mi piacerebbe offrire la mia aiuto e vorrei viaggare ad Africa con la sua ditta. Sarò libero dal luglio al agosto. Mi piace i bambini per questo posso fare attenzione da loro. Studio due lingue: l'inglese e l'italiano. È un buon occassione per practicare le lingue e impiegare la responsabilità. Dal curriculum Vitae, che potete consultare in allegato, si evincono i miei dati formativi e professionali. Sono oculata, responsabile, amichevole e precisa. Inoltre, posso portare i cibi e altri progetti per personi. Lavoro anche in ristorante dei miei genitori a Città X per questo mi interessa l'industria alberghiera. Ho la patenta se necessario.
In attesa di una sua cortese risposta, porgo i miei cordiali saluti.
Grazie, 
Maria Rossi"	3	19	B2	B2	female	B2	Hungarian	C1	B1	B1	Italian	B2	B2
1385_0000022	help a friend who is looking for work - ID: 1385_040101	"...mi dire che lavoro fai ad'ora? Stai lavorando ancora in ufficio, oppure l'hai già cambiato? Mi puoi spiegare che lavoro cerci? E possibile da mandarmi i documenti, di-unreadable-quale hai ricevato nei anni scorsi. (ATTESTI etc) In quale mese é possibile a iniziare con il lavoro.
Quando hai le altre demande, potresti telephonarmi volentieri.
Salati cordiali 
Michele"	2	36	A1	A2	male	A2	German	A1	A2	A1	Italian	A2	A2
1365_0100188	answer to an wedding invitation - ID: 1365_020300	"Città X, 14 5 2011 
Caro Stefano, cara Beatrice, 
primo vorrei vi gratulare per il matrimonio. L'invito mi piace molto e per questo vi ringrazio. 
Vorrei dire a voi, che siete veramente una coppia carina. 
Naturalmente andrò alla ceremonia, ma bisogna dire che non è possibile che vi incontro al ristorante. Sono invito purtroppo da un  compleanno a questo giorno, così bisogna partire dopo la ceremonia. 
Vi prego -unreadable-.
Vorrei anche sapere che cosa devo regalare a voi. 
Non ho una idea. 
Sarebbe gentile se mi scrivete una risposta. 
Sono veramente contenta di vedervi. 
Tanti saluti e a dopo,
       Maria"	3	19	B1	B1	female	B1	German	C2	B1	A2	Italian	B1	B1
1325_1001029	inform oneself about an aid project - ID: 1325_030300-1	"Città X, 10 gennaio 2011
Spettabile ""Solidarietà Viva"",
quando ho letto la Vostra propaganda per andare al Americana Latina, ho pensato offrire il mio aiuto al Vostro istituto.
Sono Michele Rossi, monaco-sacerdote benedettino nel monastero di S. Mauro in Ungheria. Adesso lavoro come insegnante nella scuola dell Monastero, e come un condottore dell corale della chiesa. L'anno scolastico sempre finisce verso le 30 giugno, e comincia l'altro anno scolastico per i professori al 25 agosto. Tra questi due terminazioni sono assolutamente libero.
In genere durante l'estate organizziamo diverse spece dei programmi ai nostri alunni, ma in quest'anno ho pensato fare un lavoro sociale. Adesso ho 34 anni, da 10 anni sono insegnante, ho tante esperienze dall lavoro dei giovani. Ma se bisogna, faro anche altri lavori. Non ho paura anche i lavori fondamentali.
Fino di questo momento ho lavorato soltanto in Europa, e soltanto con i miei alunni, chi vengono dall condizioni ordinati. Vorrei offrire il mio aiuto, per aiutare al Vostro Instituto, pratticamente ai abitanti di America latina e per formare la mia personalità, per conoscere altre paese, altre culture.
Nellattesa della Vostra risposta: 
Michele Rossi"	3	34	B2	B1	male	B1	Hungarian	C1	B1	B1	Italian	B2	B2
1325_1001141	help someone who has problems with chats - ID: 1325_040300-2	"""Lettere Personali"" del giornale                        Strada Maggiore 1234
Settimana Giovani                                           Città X
via Crispi, 119, 80127 
Caserta 
Cara Giorgio, 
Ho letto il tuo messeggio sul Internet. Sono Maria, abito a Città X. Secondo me è molto cattivo che tu non hai amici, ma queste notizia che cerchi è buono. La mia opinione delle amicizie virtuali sono che le donne e anche gli uomini chi usano chat sull'internet non hanno amici e forse famiglia. Forse con cui parla sul  chat non quella persona che tu pensa. 
Secondo me scriveresti una lettera/e-mail in cui scrivi quasi questo: ""se scrivessi ancora da me allora andrai a polizia"" oppure ""non ti vorrei sentire, non ti amo e non vorrei che tu sia la mia amica."" Oppura farà un nuovo indirizzo d'e-mail. 
La mia opinione sull'uso di Internet ha tanti vantaggi e anche tanti svantaggi. Ci sono vantaggi per esempio: è più facile mandare la lettera oppure possiamo prenotare i biglietti del teatro e quelli del areo o del tram. Possiamo leggere le notizia attuale e possiamo ascoltare la musica. Ma lo so che ci sono tanti svantaggi p.es. : ci sono tante persone malattie che molestano tutti. Sulla rete ci sono virus o malattie. 
Spero che mi possa aiutare da te. 
                 Baci Maria"	2	21	B2	B1	female	B1	Hungarian	B1	A2	A2	Italian	B1	B1
